number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence
5,37.99742,36.74552456,25.8610331,26.33757687,1.269293061,1.125128204,76.809,19.38702556,31.66529431,31.02465886,898.6,1052.690556,858.5922434,992.1571037,1.564824118,0.972816591,764.1,723.2762222,269.1885362,324.3152062,113.2,99.04444444,97.66286984,79.07753956,1.465980718,1.217892407,171,47.99,62.09154532,70.6189951,3262.2858,1833.460556,715.2665356,45.52287287,1.183291507,1.009463812,8958.571,994.7616667,3004.834732,2769.574611,90.506,110.2173333,54.68263959,70.20453938,1.316946445,0.843112623,148.87,78.94733333,61.17617301,56.9367898,35.2644,14.59555556,10.40817803,1.526726069,1.007944335,0.843716236,104.778,10.72666667,38.84010748,31.28868138,120.405316,66.91365556,16.96816827,0.977003606,0.915918974,0.872992373,399.97342,44.42967778,147.6934664,124.9142363,2.6,2.214444444,2.491461879,2.155291555,1.56495725,1.260332569,2,1.087777778,0.8,0.612474237
6,110.3206167,108.1815013,78.24106661,81.92067119,1.535695486,1.413764878,188.3839,41.43152625,74.99341813,68.112167,790.8166667,712.55375,745.4868168,677.084436,1.730903467,1.690570679,810.6,148.525,284.5020294,254.4602017,161.1666667,169.3125,144.5246856,153.8256763,1.707333894,1.537785584,205,57.25,61.51264549,62.06621338,6567.5715,6337.078625,1495.158598,2056.685581,1.408218385,1.317210116,13532.571,2517.946375,5160.715157,4472.225045,50.65333333,56.58875,17.7919077,27.91738694,1.138284462,1.129819839,141.0,29.91875,57.69476916,55.52191784,6.058666667,7.348625,3.52270398,4.850103217,1.495878434,1.323717085,12.878,3.24725,4.305622939,4.238864808,112.05443,139.5895725,15.63599653,27.7225205,1.00469685,0.857740183,399.97342,99.9966775,145.5860107,161.3938807,2.166666667,2.2125,2.139826388,2.179964334,1.778233306,1.63822142,1,0.5625,0.372677996,0.409076704
4,104.3656,75.20044738,72.74686486,44.51992168,1.129462665,1.200139962,184.5906,26.32269327,70.39249621,68.53192864,891.65,1001.82818,838.584885,931.4296706,1.328084582,1.016677152,810.6,565.2945137,301.5128397,344.9192626,154.25,126.553616,131.7290221,97.7067471,1.260175264,1.240678969,205,45.01246883,73.15522879,85.84276494,6501.35725,3680.766157,883.1172781,93.27662307,0.977861596,1.062656297,13532.571,1686.81489,5164.791227,4730.06629,69.8375,90.41770574,25.08496201,45.41975462,0.894571102,0.631067535,141.0,71.24064838,62.07678083,62.09195044,5.903,4.025241895,2.701701941,1.207115542,0.963719782,1.000780201,12.878,1.883735661,5.037900059,4.672672073,106.581645,55.41232564,6.313081433,0.917050558,0.270717617,0.37468993,399.97342,49.86198858,169.5245576,130.2650644,2.0,2.0,2.0,2.0,1.386294361,1.211708047,0,0.753117207,0.0,0.0
5,78.995344,56.74289983,64.311549,35.75286811,1.461054026,1.009393754,122.90607,36.00426154,39.92241778,52.45877938,752.72,1011.931429,708.7487221,940.927497,1.543763944,0.797609062,772.0,746.8262857,289.5606976,353.3440007,163.8,104.3657143,144.5056292,84.10916816,1.517019427,1.19270304,171,50.04571429,63.41419399,67.09765141,4441.8858,2966.976571,984.6413444,53.52438831,1.297712143,0.800505599,8958.571,1614.703429,3043.644353,3581.576651,69.906,111.8582286,44.35908337,99.00670349,1.299257308,0.785878037,135.97,81.31662857,52.36051321,42.37154067,7.8044,3.856571429,4.411557372,1.041671953,1.374615052,1.013775627,12.878,1.806285714,4.489231275,4.684368134,93.005316,61.27233143,9.616456185,0.627736524,0.545778871,0.283632337,399.97342,57.12766857,153.9045527,138.4554764,2.4,2.268571429,2.352158045,2.230093525,1.589026915,1.073931178,1,1.125714286,0.489897949,0.443216444
3,90.314,80.9114,84.5247863,76.70606624,1.031232443,1.093644321,78.6336,6.49128,33.8969541,29.1264635,728.3,773.46,704.7551762,754.082246,1.066979059,0.982551259,443.7,277.98,181.2258812,164.8479008,172.0,155.8,162.5812832,148.8197437,1.041722728,1.09244981,139,14.0,59.03106527,51.05839794,6048.333333,6556.0,5636.439321,6196.470406,1.031033548,0.938026192,5398.0,2861.2,2215.407011,2084.05403,69.48333333,80.29,51.8517985,66.05883234,0.891494051,0.814573636,98.05,42.31,40.65055009,35.8086079,17.63333333,19.56,15.62066077,17.8575257,0.989733177,0.894249857,19.7,9.48,8.048326258,7.44703968,53.0,60.0,43.42714718,51.79156801,0.929809504,0.83820605,73.0,32.8,29.87752779,27.87830698,3.0,3.2,2.714417617,2.885399812,0.99502699,0.900256051,3,1.6,1.414213562,1.469693846
5,90.062574,57.33355651,70.84696486,35.92144657,1.440875157,1.301509294,128.2426,27.86652794,47.99059762,53.25388484,735.94,1010.958286,688.274127,939.2746524,1.536299887,0.8536781,781.6,740.9314286,299.2993993,354.5999562,162.6,104.8971429,143.6782525,84.33304187,1.518162654,1.402758921,171,37.47428571,62.54150622,67.8484087,4949.4858,3025.913714,1077.26193,54.02628621,1.309866545,1.0595104,8958.571,1298.623429,3213.249745,3636.69998,73.986,112.0776571,49.06727406,99.494935,1.34753491,0.843064394,135.97,81.31662857,49.91544835,42.02650234,6.9444,3.873142857,4.012939674,1.045263791,1.372534459,1.185132821,12.878,1.744571429,4.114263657,4.68102075,93.005316,61.47804571,9.616456185,0.636457067,0.545778871,0.319676584,399.97342,57.12766857,153.9045527,138.386556,2.4,2.268571429,2.352158045,2.230093525,1.589026915,1.221193323,1,1.108571429,0.489897949,0.443216444
5,84.84188,49.79213846,62.26567161,33.36061129,1.362986702,1.514418803,151.2596,11.58153846,57.86860289,48.13149486,746.2,1007.661538,700.221241,944.9434685,1.54034352,0.953099934,810.6,668.4,294.1577876,336.5198349,173.2,111.0769231,150.4970496,88.30522719,1.504766,1.565838658,205,18.53846154,72.19252039,74.1769833,4617.4858,3155.077154,912.1766555,65.77981196,1.20270854,0.94677199,9064.571,2066.922846,3757.410877,4003.374695,66.644,109.8476923,35.01193754,80.87532173,1.213787166,0.782730595,138.63,76.43307692,55.46363803,49.0784363,9.9524,5.945692308,5.240889956,1.402487165,1.33833948,1.249946515,19.678,2.903538462,6.470696333,6.72852851,126.605316,110.2450815,14.18409873,1.306739806,0.844428201,0.52736487,399.97342,92.29338,155.1801988,166.9977639,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.304511495,1,0.923076923,0.4,0.266469355
5,72.89433,51.15234615,59.22342104,34.88193874,1.447755744,1.369589948,121.3276,19.99851154,39.83472978,44.171171,782.44,1003.453846,740.5402853,937.3449775,1.551120038,0.939092774,810.6,692.8961538,279.7887389,342.5259353,161.4,114.6153846,140.9452285,89.73213698,1.503018995,1.425068867,205,36.05769231,69.61781381,79.26687004,5170.2858,2951.461769,1123.5331,66.33474354,1.309543213,1.01305739,8958.571,1894.615154,3414.488945,3637.485065,84.49,109.0461538,62.21050924,86.44813434,1.390184291,0.832019472,127.05,74.54807692,51.14219784,49.42681249,9.9844,5.329153846,5.392988709,1.3439389,1.372938072,1.233147702,16.978,2.651615385,5.709957394,5.78455529,105.205316,90.45662,12.42440379,1.065520607,0.738693888,0.308130455,399.97342,84.60107231,150.7005031,160.9194862,2.2,2.076923077,2.168943542,2.063362233,1.594166699,1.265564353,1,1.038461538,0.4,0.266469355
3,87.46833333,79.5625,82.55575809,74.86978761,1.04127007,1.079755169,71.755,12.16,29.90528168,29.29592132,856.1666667,831.9,852.8587891,828.3857032,1.094784085,1.065792197,181.3,162.3,74.56962444,77.05248211,127.3333333,134.5,125.493812,132.5097648,1.084024539,0.969842285,53,52.25,21.85304454,22.6329406,6311.0,6701.75,6186.508901,6571.024466,1.078970436,0.960307163,3055.0,2732.25,1248.208583,1275.372568,135.1333333,105.65,86.53086361,57.77771873,0.839248416,0.918831664,179.3,40.525,83.41448049,88.46627889,12.23333333,12.625,10.92539041,11.58237162,1.002899471,0.936492443,12.1,5.55,5.062498285,4.436425926,27.50666667,40.38,4.976422327,9.933326149,0.194158291,0.114063036,78.48,39.37,36.42535869,38.62995211,5.0,4.5,4.762203156,4.242640687,1.054920168,1.098612289,3,0.0,1.414213562,1.5
3,126.6971567,113.8835783,125.2977046,112.5337238,1.087973663,0.959287887,39.046,44.22908833,18.12787384,18.12450536,597.1666667,653.7333333,592.1037914,648.5147053,1.089885593,0.779859687,170.2,383.5166667,79.99838887,79.99786803,186.0,182.0,185.8697782,181.8923322,1.097910551,0.887275117,17,87.83333333,6.976149845,6.350852961,8401.666667,10385.83333,7981.928206,9936.621755,1.045488578,0.651150513,6224.0,7222.333333,2814.778183,2810.410196,67.93333333,85.36666667,63.99339938,81.10808503,1.036523593,0.633122263,53.3,60.28333333,24.66797294,24.66121561,12.5,19.1,9.620820696,15.72434711,0.840170381,0.402687669,20.2,16.21666667,9.339521758,9.336666072,48.0,84.0,25.7932318,55.63441216,0.565506364,0.224285555,109.0,78.16666667,50.91823511,50.91496178,4.333333333,5.166666667,4.160167646,4.996099066,1.057905425,0.688364423,3,3.5,1.247219129,1.213351648
4,142.082,140.06724,137.7794437,136.875183,1.353465417,1.127301552,92.382,61.50364,37.88026639,32.97179828,712.6,786.94,703.9784274,782.2355674,1.374302141,1.042899316,311.0,423.34,109.9866356,84.7876241,144.5,135.948,143.8731023,135.298509,1.382076799,1.139842375,33,58.38,13.08625233,13.34291183,8050.0,7548.76,7841.66165,7347.922269,1.358755688,1.156301997,5100.0,2973.8,1949.063878,1906.225711,91.875,134.8196,69.40670373,114.2104962,1.135725356,0.760029426,161.3,95.242,65.3566896,62.31357714,8.1325,11.74704,6.606447939,10.12621492,1.176146479,0.749625829,14.24,8.6848,5.569566298,5.815940168,46.75,29.156,27.55938288,12.56630256,1.109192024,0.925964323,79.0,17.796,30.43332877,28.58215639,4.25,4.98,4.119534288,4.870873448,1.354581075,0.985487285,3,2.94,1.089724736,1.029368739
4,128.5664625,111.3544539,118.8624531,101.5600564,1.311777806,1.288398932,117.6,28.35028289,49.13178412,50.095045,690.55,728.1684211,682.8345923,722.6663615,1.375140381,1.147970433,252.8,325.3947368,103.0060556,85.97668627,187.5,162.6315789,182.847115,157.5025426,1.363017022,1.322598792,103,37.89473684,39.22053034,41.63653574,10234.0,9270.921053,8234.701283,7506.694723,1.162324418,1.135001339,18118.0,4167.368421,7294.206434,6974.849881,77.675,96.94210526,67.50590037,88.03592389,1.262868746,0.936902494,89.4,59.32894737,37.36257318,34.03135266,21.325,26.22368421,18.79334823,24.06195575,1.270032434,0.957234794,20.7,15.27631579,10.07952752,8.954194378,43.75,53.57894737,31.43243509,43.96584748,1.114865089,0.908681352,76.0,30.13157895,31.31593045,25.91243512,4.0,4.157894737,3.833658625,4.038808117,1.342125723,1.153599556,3,1.710526316,1.224744871,1.039390403
3,72.82479333,88.36202795,71.2528051,87.82031511,1.076798642,0.432748678,37.06138,74.69494973,15.28839022,9.220226844,667.1333333,647.097587,663.0601849,646.1675146,1.092509314,0.468556172,180.4,533.3043837,73.69035818,33.75082625,163.3333333,185.8813593,161.3526982,183.9858447,1.08629218,0.414123773,62,159.1658958,25.8370965,24.57615782,7449.333333,8049.568068,7358.244148,7968.788215,1.086757652,0.415371139,2666.0,6888.473356,1129.054275,1056.311979,45.06666667,76.40048261,35.77959158,71.19101308,0.879039837,0.274232906,70.4,70.4501106,30.55457776,22.7099934,15.39666667,22.65507742,12.73919238,19.73256968,0.932354765,0.196221998,21.21,21.54807963,8.73224039,8.406487915,54.0,49.13874925,49.82794193,47.84426388,1.024367336,0.36465497,50.0,43.3868892,20.41241452,9.932450954,3.666666667,4.608686909,3.556893304,4.524429698,1.067089519,0.38400273,2,4.019907501,0.942809042,0.793410516
3,81.7759,57.28385556,49.18660639,30.63011831,0.667966978,0.732826037,174.2306,37.92907778,77.26624382,71.41934588,850.4666667,1104.077778,766.5969009,1041.490575,1.003178272,0.61471378,894.6,828.9,365.8621082,315.1342457,158.6666667,100.1111111,129.2229783,77.57303708,0.94189389,1.083480107,195,14.11111111,81.75709279,75.36790423,7815.809667,5116.063778,302.3250092,24.92999421,0.157330538,0.094284417,22588.571,5019.047333,10452.75396,9343.934283,100.0,124.4555556,91.4623931,119.1429236,1.019734659,0.661684628,92.6,89.45555556,38.18385348,29.96361168,11.184,7.295777778,2.521681292,0.863905722,0.291519546,0.251727207,30.778,6.740888889,14.03843078,12.68712928,62.34219333,30.46216444,6.13796974,0.400801943,0.692031757,0.660753908,99.97342,19.31561333,44.38225433,43.18759219,3.0,2.777777778,2.289428485,2.363791485,0.848685558,0.833365441,5,1.222222222,2.160246899,1.749779528
4,64.2376,41.11867273,48.63662964,30.16450175,1.143045399,1.326609437,121.3276,8.977090909,45.42342159,36.05676892,787.5,1011.609091,733.6688292,948.4043189,1.312169689,0.884753044,810.6,670.5545455,315.6462498,337.0546852,160.0,108.5909091,135.951146,86.83586615,1.259349325,1.377623108,205,9.954545455,75.12323209,72.07171876,3505.35725,2567.597636,513.7416347,54.97442971,0.877259569,0.651014352,8958.571,2035.584182,3385.782193,3619.514387,70.43,106.9095455,31.79203838,68.46897478,0.926446502,0.66331031,138.63,77.19954545,61.42963414,54.19873602,7.4655,4.990181818,3.754421532,1.277928705,1.108766654,1.01864167,12.878,2.856181818,4.62752966,5.467233334,154.506645,119.83268,13.98715434,1.445227183,0.750109649,0.606165532,399.97342,90.89459273,161.8910029,165.7943472,2.0,2.0,2.0,2.0,1.386294361,1.157033336,0,0.909090909,0.0,0.0
4,62.3400905,62.97477727,58.04931992,59.8843781,1.322971239,1.279643652,56.646238,17.50609313,21.3506497,18.34094629,816.375,802.06,794.6444145,785.1063414,1.360874136,1.318248332,462.2,193.84,179.9868936,159.4957441,146.75,149.304,139.7735225,143.8317332,1.337141205,1.270792809,121,47.112,46.78341052,41.28151625,4513.5,5357.376,3834.566313,4656.785852,1.238272398,1.046540554,6051.0,2865.212,2426.515248,2450.12922,43.9325,38.894,28.36525491,25.7689263,1.073927457,1.126504414,72.97,18.092,32.38333937,31.24479067,12.535,13.97864,6.651310222,9.084452774,1.031412371,1.001661493,27.06,6.65896,9.920114667,8.992012086,41.059,50.836816,13.43984579,24.24305791,1.052959677,0.916294184,78.764,31.563184,28.3843697,27.69524919,3.75,3.6,3.499635512,3.39345819,1.322949511,1.308415022,3,0.82,1.299038106,1.2
3,67.54078333,60.41909444,46.24643547,37.19297398,0.861919355,0.708181889,92.0945,40.93088889,40.51912131,44.56671155,711.7,743.8,707.6126895,741.3244418,1.09291659,0.935126298,184.8,287.2666667,75.64562116,59.22870925,157.3333333,139.1111111,147.2200877,130.3699431,1.039076989,0.984289697,125,53.33333333,52.21962168,48.03805076,6460.666667,7123.555556,5154.684449,5404.665842,0.884676031,0.66961284,9990.0,5036.444444,4314.017566,4801.73337,56.83333333,65.41111111,46.02969475,52.45626083,0.886735406,0.683725835,83.0,45.96666667,38.46126479,40.96395284,27.7,33.13333333,23.12658621,29.276136,0.928805008,0.75193033,38.6,20.95555556,16.31951797,15.3953817,64.66666667,80.55555556,40.98591624,54.95786975,0.686685394,0.528250838,133.0,64.77777778,60.47772776,62.18451238,4.0,4.333333333,3.77976315,4.082370001,1.039720771,0.858740913,3,2.333333333,1.414213562,1.490711985
5,69.321369,72.15002713,56.10452873,55.64300533,1.434382613,1.30236202,124.90825,31.2270625,40.71539579,45.07407342,860.62,886.175,822.5407401,839.4062735,1.564268985,1.46438525,786.5,271.4175,262.4683249,287.8309997,143.4,140.95,126.2299022,120.2668218,1.501197783,1.415851841,199,50.35,64.70115919,72.12452773,5828.4858,5137.55725,1306.599783,816.2445981,1.373048392,1.339883116,8898.571,1659.64275,3106.18008,3101.33303,71.18,76.275,57.96329332,62.19899298,1.438366623,1.309986943,125.3,32.615,41.21326971,43.27137478,12.9644,12.3355,6.243314133,4.978665229,1.297086152,1.171084961,27.478,6.8695,9.246090495,10.22657131,48.405316,37.081645,10.64189783,6.186596966,1.214506844,1.272563639,99.97342,13.818355,37.93317182,33.6805104,3.6,3.575,3.437543855,3.381938586,1.567056442,1.488545155,3,0.95,1.019803903,1.115515576
4,88.67816232,76.13076995,63.08144968,54.55345282,1.104314347,1.063160479,157.9581107,40.47696493,65.06847778,63.96727354,740.725,874.5069767,718.5067628,857.7273464,1.356765777,0.945185522,503.4,546.2372093,179.042947,159.0198121,155.5,127.2093023,147.967969,118.3192471,1.341688572,1.23807646,113,37.3255814,44.64582847,49.84047022,6722.0,5929.162791,3898.214754,3576.318688,0.961440312,0.924667494,15682.0,3804.55814,6218.844105,6150.425967,99.275,141.1488372,78.86726567,111.9812828,1.175882014,0.624705926,169.0,113.3627907,65.23482103,74.23449136,11.8325,10.37325581,5.802364375,4.241784045,0.771139006,0.669695869,34.27,8.190697674,14.0953953,14.20212213,66.05125,30.93313953,18.1952442,2.345654415,1.020894072,1.095835568,139.795,13.13662791,49.71662579,41.08728893,4.0,5.186046512,3.30975092,4.841407707,1.251155983,0.876199006,5,3.418604651,1.870828693,1.333919107
5,77.6313,54.176845,46.76207863,32.89087871,1.204585135,1.32902375,196.9697,20.297505,71.63143181,59.32465593,879.14,1031.08,836.6156029,969.7699734,1.560106952,1.015844875,764.1,667.92,278.938994,330.6481281,124.4,102.35,107.8680528,82.3655585,1.48269582,1.376501341,171,40.45,61.40228009,68.96178289,4726.2858,2513.78595,942.646059,53.85536628,1.20224447,1.204264747,9778.571,977.21405,3905.52467,3593.416386,103.406,108.711,69.37701267,72.73496833,1.418785947,0.930669125,148.87,77.069,52.92135055,53.50955204,27.4444,9.3721,7.674781337,1.372907817,0.806327163,1.208234034,104.778,5.1279,39.02177297,22.47849745,116.605316,54.814619,13.30393784,0.794584787,0.829219357,0.819448179,399.97342,39.985381,150.2697588,119.2759738,3.0,2.4,2.759459323,2.26921422,1.524633528,1.397145342,3,0.9,1.264911064,0.969535971
4,76.4445625,61.819545,59.35667247,44.15828158,1.199540745,1.236905295,121.3276,21.06564,43.82335412,45.32472188,794.0,910.78,741.6293489,847.4400107,1.315004308,1.087476871,810.6,463.7,311.7434923,339.1944893,164.5,134.5,139.0005138,108.1843863,1.256700567,1.301964549,205,31.4,77.52580216,80.21876339,4235.85725,3837.7716,669.5565878,209.8055137,1.015407123,0.811938745,8958.571,2687.4284,3194.938946,3717.511044,77.2375,99.17,53.52796465,74.51323802,1.105182174,0.902796663,127.05,53.91,54.83075523,52.39346906,8.1805,6.7588,4.035568999,2.291031503,1.112098197,1.013479934,12.878,3.8412,4.948155288,5.6229295,108.756645,125.310632,7.55238461,3.346103585,0.336261916,0.202584049,399.97342,119.989368,168.3010468,179.9748477,2.25,2.1,2.213363839,2.082759488,1.368922361,1.319422273,1,0.5,0.433012702,0.3
5,78.481359,79.98018751,73.96571075,75.45775055,1.54437511,1.197575895,81.482,28.92256,30.13855478,29.87555824,774.34,784.9492,756.5460408,765.5215406,1.587935984,1.126652934,443.7,364.8342,155.6987938,163.851906,163.4,158.304,157.5637762,151.279279,1.570989178,1.221934647,139,54.824,47.14064064,50.84796539,6630.2,6149.124,6316.893947,5901.847838,1.56624462,1.139862158,5390.0,2767.644,1871.381565,1644.723031,35.77,42.3828,18.32451896,30.59214131,1.205111968,0.793250664,78.0,31.776,30.69403199,31.05432215,14.61,18.14,12.94941768,16.2344477,1.489804423,0.970340875,20.35,10.9624,7.361141216,8.120697014,73.4,56.234,61.12377514,49.48127915,1.46985708,1.11113398,102.0,27.114,36.13087322,24.43651456,3.2,3.602,2.992555739,3.389018502,1.543789185,1.05304743,3,1.968,1.166190379,1.213093566
3,51.59336,38.15051983,39.6405062,29.4738793,0.886722581,1.016308089,78.89968,12.38678298,32.31825279,26.80459693,907.6333333,1006.704681,848.9154732,938.3797292,1.029088136,0.845189202,743.7,565.6587234,349.2244964,370.3554385,143.3333333,122.8255319,124.9650676,104.6376218,0.988199744,0.984161447,142,43.43829787,62.40370359,63.07779212,4359.417,2951.185574,364.2295941,106.4354006,0.644991616,0.672903982,8568.749,1783.035702,3499.733362,3054.552863,35.06666667,19.50851064,18.92291948,11.99758634,0.567446238,0.936933619,79.1,8.327234043,37.14748384,27.03601876,15.28666667,11.21829787,5.650579208,3.091048207,0.717770207,0.702808123,26.44,7.231914894,11.06063691,10.50720266,25.34194333,16.07166511,3.130739617,1.05656482,0.604528734,0.695237062,53.97417,8.69429234,22.16121531,18.17456076,4.0,3.668085106,3.914867641,3.603912902,1.077556327,1.042831953,2,0.90212766,0.816496581,0.702913809
3,106.8851667,68.15052667,93.95752681,63.68679543,0.975985917,0.961376039,127.5485,26.22643333,53.23600955,29.65468044,628.3333333,649.6383333,627.1650414,649.4156382,1.096779063,0.755145722,84.5,408.4746667,37.77480054,16.4199177,195.0,182.7533333,194.2266809,182.0266509,1.094731711,0.8083216,37,104.9866667,16.99019325,16.62625902,8643.666667,6538.29,8090.132857,6437.239797,1.029913387,0.867686109,7200.0,3496.566667,3303.654576,1452.446201,32.06666667,47.15233333,14.93182394,42.14226631,0.757727874,0.585178743,50.6,34.66833333,21.9591034,10.61329486,23.1,22.395,23.0266861,22.37090574,1.095423089,0.765613499,4.5,14.095,1.849324201,1.044736809,25.66666667,28.33333333,25.40616545,28.06405404,1.088138704,0.688394732,8.0,19.67,3.771236166,3.771236166,4.333333333,4.666666667,4.30886938,4.641588834,1.092830554,0.70866579,1,3.16,0.471404521,0.471404521
6,79.15286667,59.2146948,59.36985726,36.12043562,1.523435913,1.382405619,192.981,27.74666653,62.05407639,64.19601655,772.6,1005.849067,739.6977842,945.3489292,1.744243851,1.026797366,764.1,698.8476,252.5352319,333.2524418,149.6666667,106.1413333,135.9031631,86.46204417,1.716773616,1.587696018,171,28.902,53.50285558,66.32422402,5304.904833,2953.3248,1287.136062,64.62212892,1.429459759,1.130875985,9778.571,1303.237867,3994.783563,3976.904421,79.83333333,105.4625333,40.69636611,68.53976723,1.463874609,0.838835583,138.63,75.773,54.7345886,52.66805284,9.660333333,4.9626,5.779024187,1.322595364,1.587670718,1.429347661,16.978,1.686066667,5.217097586,5.269293378,122.3377633,71.796176,19.45243911,0.966290448,1.138642412,0.798268334,399.97342,52.51915733,141.2862524,136.7981658,2.5,2.4,2.329986102,2.259897093,1.709472777,1.373730336,3,1.062666667,1.118033989,1.019803903
